id, x, y, z, roll, pitch, yaw, mse, rmse
0,158.1,40.37,1569.02,176.8,-12.48,158.12,1.09,1.05
0,158.1,40.37,1569.02,176.8,-12.48,158.12,1.09,1.05
0,158.1,40.37,1569.02,176.8,-12.48,158.12,1.09,1.05
0,158.1,40.37,1569.02,176.8,-12.48,158.12,1.09,1.05
0,159.79,38.55,1585.85,174.99,-14.03,157.77,0.3,0.55
0,159.79,38.55,1585.85,174.99,-14.03,157.77,0.3,0.55
0,159.79,38.55,1585.85,174.99,-14.03,157.77,0.3,0.55
0,159.79,38.55,1585.85,174.99,-14.03,157.77,0.3,0.55
0,159.79,38.55,1585.85,174.99,-14.03,157.77,0.3,0.55
0,159.79,38.55,1585.85,174.99,-14.03,157.77,0.3,0.55
0,159.79,38.55,1585.85,174.99,-14.03,157.77,0.3,0.55
0,159.79,38.55,1585.85,174.99,-14.03,157.77,0.3,0.55
0,159.79,38.55,1585.85,174.99,-14.03,157.77,0.3,0.55
0,159.79,38.55,1585.85,174.99,-14.03,157.77,0.3,0.55
0,159.79,38.55,1585.85,174.99,-14.03,157.77,0.3,0.55
0,159.79,38.55,1585.85,174.99,-14.03,157.77,0.3,0.55
0,159.79,38.55,1585.85,174.99,-14.03,157.77,0.3,0.55
0,159.79,38.55,1585.85,174.99,-14.03,157.77,0.3,0.55
0,159.79,38.55,1585.85,174.99,-14.03,157.77,0.3,0.55
0,159.79,38.55,1585.85,174.99,-14.03,157.77,0.3,0.55
0,159.79,38.55,1585.85,174.99,-14.03,157.77,0.3,0.55
0,159.79,38.55,1585.85,174.99,-14.03,157.77,0.3,0.55
0,161.66,36.0,1574.94,175.63,-11.42,155.54,0.4,0.63
0,161.66,36.0,1574.94,175.63,-11.42,155.54,0.4,0.63
0,161.66,36.0,1574.94,175.63,-11.42,155.54,0.4,0.63
0,163.48,35.28,1592.69,179.83,-9.43,154.77,0.92,0.96
0,163.48,35.28,1592.69,179.83,-9.43,154.77,0.92,0.96
0,163.48,35.28,1592.69,179.83,-9.43,154.77,0.92,0.96
0,163.48,35.28,1592.69,179.83,-9.43,154.77,0.92,0.96
0,163.48,35.28,1592.69,179.83,-9.43,154.77,0.92,0.96
0,163.48,35.28,1592.69,179.83,-9.43,154.77,0.92,0.96
0,163.48,35.28,1592.69,179.83,-9.43,154.77,0.92,0.96
0,163.48,35.28,1592.69,179.83,-9.43,154.77,0.92,0.96
0,163.48,35.28,1592.69,179.83,-9.43,154.77,0.92,0.96
0,163.48,35.28,1592.69,179.83,-9.43,154.77,0.92,0.96
0,163.48,35.28,1592.69,179.83,-9.43,154.77,0.92,0.96
0,163.48,35.28,1592.69,179.83,-9.43,154.77,0.92,0.96
0,167.0,34.81,1571.67,171.27,-14.31,158.49,0.7,0.84
0,168.69,34.04,1587.63,173.19,-15.01,158.4,0.31,0.56
0,168.69,34.04,1587.63,173.19,-15.01,158.4,0.31,0.56
0,168.69,34.04,1587.63,173.19,-15.01,158.4,0.31,0.56
0,168.69,34.04,1587.63,173.19,-15.01,158.4,0.31,0.56
0,168.69,34.04,1587.63,173.19,-15.01,158.4,0.31,0.56
0,168.69,34.04,1587.63,173.19,-15.01,158.4,0.31,0.56
0,168.69,34.04,1587.63,173.19,-15.01,158.4,0.31,0.56
0,168.69,34.04,1587.63,173.19,-15.01,158.4,0.31,0.56
0,168.69,34.04,1587.63,173.19,-15.01,158.4,0.31,0.56
0,168.69,34.04,1587.63,173.19,-15.01,158.4,0.31,0.56
0,168.69,34.04,1587.63,173.19,-15.01,158.4,0.31,0.56
0,168.69,34.04,1587.63,173.19,-15.01,158.4,0.31,0.56
0,168.69,34.04,1587.63,173.19,-15.01,158.4,0.31,0.56
0,170.78,31.48,1575.03,176.35,-11.32,156.46,0.35,0.6
0,170.78,31.48,1575.03,176.35,-11.32,156.46,0.35,0.6
0,170.78,31.48,1575.03,176.35,-11.32,156.46,0.35,0.6
0,170.78,31.48,1575.03,176.35,-11.32,156.46,0.35,0.6
0,170.78,31.48,1575.03,176.35,-11.32,156.46,0.35,0.6
0,176.45,29.44,1585.13,173.18,-5.86,157.77,0.31,0.55
0,176.45,29.44,1585.13,173.18,-5.86,157.77,0.31,0.55
0,176.45,29.44,1585.13,173.18,-5.86,157.77,0.31,0.55
0,176.45,29.44,1585.13,173.18,-5.86,157.77,0.31,0.55
0,176.45,29.44,1585.13,173.18,-5.86,157.77,0.31,0.55
0,176.45,29.44,1585.13,173.18,-5.86,157.77,0.31,0.55
0,176.45,29.44,1585.13,173.18,-5.86,157.77,0.31,0.55
0,176.45,29.44,1585.13,173.18,-5.86,157.77,0.31,0.55
0,176.45,29.44,1585.13,173.18,-5.86,157.77,0.31,0.55
0,176.45,29.44,1585.13,173.18,-5.86,157.77,0.31,0.55
0,176.45,29.44,1585.13,173.18,-5.86,157.77,0.31,0.55
0,176.45,29.44,1585.13,173.18,-5.86,157.77,0.31,0.55
0,176.45,29.44,1585.13,173.18,-5.86,157.77,0.31,0.55
0,176.45,29.44,1585.13,173.18,-5.86,157.77,0.31,0.55
0,176.45,29.44,1585.13,173.18,-5.86,157.77,0.31,0.55
0,176.45,29.44,1585.13,173.18,-5.86,157.77,0.31,0.55
0,179.13,26.85,1568.42,169.33,-6.13,156.13,1.26,1.12
0,179.13,26.85,1568.42,169.33,-6.13,156.13,1.26,1.12
0,179.13,26.85,1568.42,169.33,-6.13,156.13,1.26,1.12
0,179.13,26.85,1568.42,169.33,-6.13,156.13,1.26,1.12
0,179.13,26.85,1568.42,169.33,-6.13,156.13,1.26,1.12
0,179.13,26.85,1568.42,169.33,-6.13,156.13,1.26,1.12
0,180.94,26.0,1584.28,169.13,-8.39,156.75,0.8,0.89
0,180.94,26.0,1584.28,169.13,-8.39,156.75,0.8,0.89
0,180.94,26.0,1584.28,169.13,-8.39,156.75,0.8,0.89
