id, x, y, z, roll, pitch, yaw, mse, rmse
0,336.14,51.13,1622.41,161.0,-15.37,161.71,1.39,1.18
0,336.14,51.13,1622.41,161.0,-15.37,161.71,1.39,1.18
0,336.14,51.13,1622.41,161.0,-15.37,161.71,1.39,1.18
0,336.14,51.13,1622.41,161.0,-15.37,161.71,1.39,1.18
0,336.14,51.13,1622.41,161.0,-15.37,161.71,1.39,1.18
0,336.14,51.13,1622.41,161.0,-15.37,161.71,1.39,1.18
0,336.14,51.13,1622.41,161.0,-15.37,161.71,1.39,1.18
0,336.14,51.13,1622.41,161.0,-15.37,161.71,1.39,1.18
0,336.14,51.13,1622.41,161.0,-15.37,161.71,1.39,1.18
0,336.14,51.13,1622.41,161.0,-15.37,161.71,1.39,1.18
0,338.6,51.4,1630.9,168.18,-18.28,161.74,0.59,0.77
0,338.6,51.4,1630.9,168.18,-18.28,161.74,0.59,0.77
0,340.34,51.31,1627.93,165.91,-15.03,161.05,2.55,1.6
0,344.45,48.06,1636.26,169.26,-13.76,160.16,2.86,1.69
0,344.45,48.06,1636.26,169.26,-13.76,160.16,2.86,1.69
0,344.45,48.06,1636.26,169.26,-13.76,160.16,2.86,1.69
0,344.45,48.06,1636.26,169.26,-13.76,160.16,2.86,1.69
0,344.82,48.11,1638.0,166.6,-14.37,161.71,2.14,1.46
0,344.82,48.11,1638.0,166.6,-14.37,161.71,2.14,1.46
0,344.82,48.11,1638.0,166.6,-14.37,161.71,2.14,1.46
0,344.82,48.11,1638.0,166.6,-14.37,161.71,2.14,1.46
0,344.82,48.11,1638.0,166.6,-14.37,161.71,2.14,1.46
0,344.82,48.11,1638.0,166.6,-14.37,161.71,2.14,1.46
0,344.82,48.11,1638.0,166.6,-14.37,161.71,2.14,1.46
0,344.82,48.11,1638.0,166.6,-14.37,161.71,2.14,1.46
0,344.82,48.11,1638.0,166.6,-14.37,161.71,2.14,1.46
0,344.82,48.11,1638.0,166.6,-14.37,161.71,2.14,1.46
0,344.82,48.11,1638.0,170.0,-16.53,161.74,1.33,1.15
0,344.82,48.11,1638.0,170.0,-16.53,161.74,1.33,1.15
0,344.82,48.11,1638.0,170.0,-16.53,161.74,1.33,1.15
0,344.82,48.11,1638.0,167.91,-17.18,162.34,1.32,1.15
0,344.82,48.11,1638.0,167.91,-17.18,162.34,1.32,1.15
0,344.82,48.11,1638.0,167.91,-17.18,162.34,1.32,1.15
0,344.82,48.11,1638.0,167.91,-17.18,162.34,1.32,1.15
0,344.82,48.11,1638.0,167.91,-17.18,162.34,1.32,1.15
0,344.82,48.11,1638.0,167.91,-17.18,162.34,1.32,1.15
0,344.82,48.11,1638.0,167.91,-17.18,162.34,1.32,1.15
0,344.82,48.11,1638.0,167.91,-17.18,162.34,1.32,1.15
0,344.82,48.11,1638.0,167.91,-17.18,162.34,1.32,1.15
0,344.82,48.11,1638.0,167.91,-17.18,162.34,1.32,1.15
0,344.82,48.11,1638.0,167.91,-17.18,162.34,1.32,1.15
0,344.82,48.11,1638.0,167.91,-17.18,162.34,1.32,1.15
0,344.82,48.11,1638.0,168.7,-19.32,162.81,4.17,2.04
0,344.82,48.11,1638.0,168.7,-19.32,162.81,4.17,2.04
0,344.82,48.11,1638.0,169.85,-18.98,162.43,2.03,1.42
0,344.82,48.11,1638.0,169.85,-18.98,162.43,2.03,1.42
0,344.82,48.11,1638.0,169.85,-18.98,162.43,2.03,1.42
0,344.82,48.11,1638.0,169.85,-18.98,162.43,2.03,1.42
0,344.82,48.11,1638.0,169.85,-18.98,162.43,2.03,1.42
0,344.82,48.11,1638.0,169.85,-18.98,162.43,2.03,1.42
0,344.82,48.11,1638.0,169.85,-18.98,162.43,2.03,1.42
0,344.82,48.11,1638.0,169.85,-18.98,162.43,2.03,1.42
0,344.82,48.11,1638.0,169.85,-18.98,162.43,2.03,1.42
0,344.82,48.11,1638.0,169.85,-18.98,162.43,2.03,1.42
0,344.82,48.11,1638.0,169.85,-18.98,162.43,2.03,1.42
0,344.82,48.11,1638.0,169.85,-18.98,162.43,2.03,1.42
0,345.13,47.92,1631.64,160.71,-18.4,164.23,1.25,1.12
0,345.13,47.92,1631.64,160.71,-18.4,164.23,1.25,1.12
0,345.13,47.92,1631.64,160.71,-18.4,164.23,1.25,1.12
0,346.05,45.6,1631.54,160.28,-16.2,163.34,1.79,1.34
0,346.05,45.6,1631.54,160.28,-16.2,163.34,1.79,1.34
0,346.05,45.6,1631.54,160.28,-16.2,163.34,1.79,1.34
0,347.43,43.27,1631.36,162.3,-15.54,162.75,1.45,1.2
0,347.43,43.27,1631.36,162.3,-15.54,162.75,1.45,1.2
0,347.43,43.27,1631.36,162.3,-15.54,162.75,1.45,1.2
0,347.43,43.27,1631.36,162.3,-15.54,162.75,1.45,1.2
0,347.43,43.27,1631.36,162.3,-15.54,162.75,1.45,1.2
0,347.43,43.27,1631.36,162.3,-15.54,162.75,1.45,1.2
0,347.43,43.27,1631.36,162.3,-15.54,162.75,1.45,1.2
0,347.43,43.27,1631.36,162.3,-15.54,162.75,1.45,1.2
0,347.43,43.27,1631.36,162.3,-15.54,162.75,1.45,1.2
0,347.43,43.27,1631.36,162.3,-15.54,162.75,1.45,1.2
0,347.43,43.27,1631.36,162.3,-15.54,162.75,1.45,1.2
0,347.43,43.27,1631.36,162.3,-15.54,162.75,1.45,1.2
0,347.43,43.27,1631.36,162.3,-15.54,162.75,1.45,1.2
0,347.43,43.27,1631.36,162.3,-15.54,162.75,1.45,1.2
0,347.43,43.27,1631.36,162.3,-15.54,162.75,1.45,1.2
0,347.43,43.27,1631.36,162.3,-15.54,162.75,1.45,1.2
0,347.43,43.27,1631.36,162.3,-15.54,162.75,1.45,1.2
0,347.43,43.27,1631.36,162.3,-15.54,162.75,1.45,1.2
0,347.99,35.26,1635.12,167.12,-21.46,165.58,1.52,1.23
0,347.99,35.26,1635.12,167.12,-21.46,165.58,1.52,1.23
0,347.99,35.26,1635.12,167.12,-21.46,165.58,1.52,1.23
0,347.99,35.26,1635.12,167.12,-21.46,165.58,1.52,1.23
0,347.99,35.26,1635.12,167.12,-21.46,165.58,1.52,1.23
0,347.99,35.26,1635.12,167.12,-21.46,165.58,1.52,1.23
0,347.99,35.26,1635.12,167.12,-21.46,165.58,1.52,1.23
0,347.99,35.26,1635.12,167.12,-21.46,165.58,1.52,1.23
0,347.99,35.26,1635.12,167.12,-21.46,165.58,1.52,1.23
0,347.99,35.26,1635.12,167.12,-21.46,165.58,1.52,1.23
0,347.99,35.26,1635.12,167.12,-21.46,165.58,1.52,1.23
